id,name,category,value,count,description,is_active,rating
976,item_976,D,35.14221498836553,69,This is item number 976 in category C,true,1.929029349590262
977,item_977,B,23.29276815674688,348,This is item number 977 in category C,false,4.566792442873445
978,item_978,E,94.31408959650686,102,This is item number 978 in category C,false,2.4582971640253377
979,item_979,E,16.405957890972534,230,This is item number 979 in category D,true,2.122248911863703
980,item_980,B,72.12143295514504,425,This is item number 980 in category D,false,4.416165514809009
981,item_981,E,6.641345882311967,636,This is item number 981 in category B,true,2.817656965719318
982,item_982,E,28.619482032729728,687,This is item number 982 in category A,false,2.8972498165233156
983,item_983,C,92.1933666423062,893,This is item number 983 in category E,false,2.6274305475751563
984,item_984,A,39.87440605170064,288,This is item number 984 in category C,true,1.5943620877719993
985,item_985,C,39.46145762290156,266,This is item number 985 in category B,false,2.6278748501067692
986,item_986,B,93.9008418421353,49,This is item number 986 in category B,false,2.662586041533326
987,item_987,C,71.95978725152953,682,This is item number 987 in category C,false,2.98814905500248
988,item_988,C,28.013102981103998,749,This is item number 988 in category D,false,4.918718332182812
989,item_989,B,43.6552923159803,712,This is item number 989 in category C,true,1.0514522133047417
990,item_990,E,18.414136459879693,421,This is item number 990 in category B,false,1.4222704272503468
991,item_991,D,90.8087709581926,30,This is item number 991 in category B,false,3.89885783040826
992,item_992,B,14.892765410613961,325,This is item number 992 in category C,true,2.7046102062729602
993,item_993,B,66.912434531482,145,This is item number 993 in category E,true,1.3063905105447535
994,item_994,B,96.27401118995932,679,This is item number 994 in category A,false,1.913773455211789
995,item_995,B,16.697232100829495,382,This is item number 995 in category B,false,4.658805661025399
996,item_996,E,20.495636956996844,437,This is item number 996 in category A,true,1.6157348439624872
997,item_997,A,32.77840619601072,84,This is item number 997 in category C,true,4.844981977921696
998,item_998,C,1.4648528484879408,153,This is item number 998 in category D,false,3.696684806857821
999,item_999,E,82.88276902565474,44,This is item number 999 in category C,false,3.154601095900949
1000,item_0,B,75.36332454080863,154,This is item number 1000 in category C,false,2.4782991651306165
1001,item_1,A,44.067233292454155,522,This is item number 1001 in category D,false,4.783601498270803
1002,item_2,E,5.68320705916684,776,This is item number 1002 in category C,true,3.280448373983889
1003,item_3,C,82.38303170093226,817,This is item number 1003 in category C,true,2.3076279916529128
1004,item_4,E,78.31820827001677,337,This is item number 1004 in category C,false,4.60173357469638
1005,item_5,B,1.1699378914720948,807,This is item number 1005 in category C,true,3.6102670207352983
1006,item_6,E,17.726953181157867,273,This is item number 1006 in category A,false,2.3075499340767465
1007,item_7,A,8.555347676818915,993,This is item number 1007 in category C,false,3.163861769060345
1008,item_8,A,6.2842366848054665,7,This is item number 1008 in category A,true,3.786690315048094
1009,item_9,D,87.37733270340262,1,This is item number 1009 in category A,true,1.1682654038431726
1010,item_10,B,56.43405252902781,885,This is item number 1010 in category C,true,4.05919731829616
1011,item_11,E,4.583900507544813,211,This is item number 1011 in category A,false,2.0546781323541166
1012,item_12,C,49.562724140089976,415,This is item number 1012 in category D,true,2.3280974203885147
1013,item_13,D,72.43998325224972,972,This is item number 1013 in category E,true,3.92353432403104
1014,item_14,A,21.62000733411855,150,This is item number 1014 in category E,true,2.734023951194492
1015,item_15,A,1.0808818005625165,758,This is item number 1015 in category B,false,1.5476819426927984
1016,item_16,B,22.307370423268267,989,This is item number 1016 in category C,false,1.2055968726728112
1017,item_17,A,57.084230791179266,371,This is item number 1017 in category C,true,4.367349055382791
1018,item_18,B,47.483190300321674,216,This is item number 1018 in category E,false,1.3794486313857006
1019,item_19,E,21.587750179605557,488,This is item number 1019 in category C,true,3.329157498598359
1020,item_20,A,89.98924010169564,522,This is item number 1020 in category E,true,4.337217114746643
1021,item_21,C,6.548968071706229,331,This is item number 1021 in category D,false,2.569312881222751
1022,item_22,A,98.9245860209147,250,This is item number 1022 in category D,false,2.464985075216439
1023,item_23,D,98.5234727231743,126,This is item number 1023 in category E,true,3.331354959797457
1024,item_24,C,74.52500266744687,360,This is item number 1024 in category A,false,1.8733358837975214
1025,item_25,A,41.67332085219978,326,This is item number 1025 in category B,true,2.5982869339596313
1026,item_26,C,75.95589495737086,353,This is item number 1026 in category E,true,1.0479171888475194
1027,item_27,E,25.505941177508774,97,This is item number 1027 in category C,true,2.818576704599067
1028,item_28,A,35.78950372860595,730,This is item number 1028 in category A,true,1.3623675968416729
1029,item_29,D,15.164514391258132,255,This is item number 1029 in category A,true,2.198538688202996
1030,item_30,C,63.303984411260586,813,This is item number 1030 in category D,true,4.353767163700143
1031,item_31,D,97.02204323159177,605,This is item number 1031 in category A,true,3.2521085918439208
1032,item_32,B,33.89976762945221,214,This is item number 1032 in category A,false,3.9612650235481586
1033,item_33,B,74.11364027902766,363,This is item number 1033 in category C,true,2.9405070953633174
1034,item_34,C,87.76990144256757,332,This is item number 1034 in category C,false,3.64231096560448
1035,item_35,D,87.31636049732967,413,This is item number 1035 in category E,false,2.031101546857446
1036,item_36,D,52.08349567359285,471,This is item number 1036 in category A,true,4.243018261891875
1037,item_37,C,75.55013878589921,971,This is item number 1037 in category C,true,4.906802187971138
1038,item_38,A,80.25657019606568,680,This is item number 1038 in category E,true,1.9594630164217821
1039,item_39,C,22.55441953614321,785,This is item number 1039 in category E,true,1.7539034531654685
1040,item_40,D,68.66231109085442,203,This is item number 1040 in category C,true,1.352199240691054
1041,item_41,C,86.40940101083267,185,This is item number 1041 in category D,false,3.2043613444127765
1042,item_42,D,35.20474582861034,516,This is item number 1042 in category D,false,3.8130573675979877
1043,item_43,C,80.81862241339584,318,This is item number 1043 in category E,true,2.584049308744014
1044,item_44,D,83.25952413109479,686,This is item number 1044 in category D,false,1.8611960655375364
1045,item_45,D,40.87577937430649,567,This is item number 1045 in category B,false,3.710838586406511
1046,item_46,E,20.46949558577137,798,This is item number 1046 in category D,false,3.8920533672422635
1047,item_47,A,69.15602160302832,217,This is item number 1047 in category C,true,4.553218033988984
1048,item_48,A,42.65749552410296,823,This is item number 1048 in category A,false,4.85111478179507
1049,item_49,B,86.29142289513425,264,This is item number 1049 in category E,true,2.331122881563811
1050,item_50,B,78.98761880056215,880,This is item number 1050 in category B,false,3.4528483288044343
1051,item_51,E,2.1172519901213716,88,This is item number 1051 in category C,true,2.186137317763814
1052,item_52,B,29.39677811414947,180,This is item number 1052 in category B,false,3.961317891063608
1053,item_53,B,5.070117546298636,428,This is item number 1053 in category D,true,2.8373108169997776
1054,item_54,E,83.24037766152644,419,This is item number 1054 in category C,true,4.819781407752126
1055,item_55,D,52.12561767661644,454,This is item number 1055 in category B,false,4.783821202024777
1056,item_56,B,52.58259097886901,375,This is item number 1056 in category E,true,1.2494072982400972
1057,item_57,C,70.74226604593396,53,This is item number 1057 in category A,true,1.5994660663560523
1058,item_58,B,39.36356834911629,588,This is item number 1058 in category D,false,4.774074700395689
1059,item_59,B,37.218852772003096,345,This is item number 1059 in category D,true,2.7487879934454673
1060,item_60,A,11.45544706192455,977,This is item number 1060 in category E,false,3.766178618022975
1061,item_61,D,87.42479423707994,325,This is item number 1061 in category D,true,3.7862100925305056
1062,item_62,E,4.740591429764718,816,This is item number 1062 in category C,false,2.1106407081881216
1063,item_63,B,14.716684328950313,509,This is item number 1063 in category C,true,2.4672492558913923
1064,item_64,C,25.392049264566285,766,This is item number 1064 in category B,false,4.235019312088298
1065,item_65,B,13.37824278597971,546,This is item number 1065 in category C,false,2.486907169999163
1066,item_66,D,26.799781792984156,969,This is item number 1066 in category D,true,4.807249547458754
1067,item_67,D,2.21101612326986,141,This is item number 1067 in category E,true,1.2766884062921702
1068,item_68,B,5.822476252061137,236,This is item number 1068 in category D,true,1.7236824874700551
1069,item_69,C,60.454304898416126,332,This is item number 1069 in category C,false,1.0286212682967588
1070,item_70,B,72.35911398357662,912,This is item number 1070 in category B,true,2.631662625193101
1071,item_71,C,2.4587455085403054,633,This is item number 1071 in category C,true,4.5067811173961285
1072,item_72,B,60.87020195998717,744,This is item number 1072 in category E,true,4.4815215975524865
1073,item_73,C,36.81669153426642,283,This is item number 1073 in category E,false,3.324407066551998
1074,item_74,D,11.045390195480842,842,This is item number 1074 in category A,true,1.1203155147222823
1075,item_75,A,62.78134503498902,991,This is item number 1075 in category B,true,1.2878886050899996
1076,item_76,B,5.019406911823454,342,This is item number 1076 in category D,true,3.4220157639672015
1077,item_77,E,35.372388636716146,486,This is item number 1077 in category A,false,3.33142464049974
1078,item_78,A,42.82185210607711,838,This is item number 1078 in category C,false,3.737196030189284
1079,item_79,C,0.044757314706311835,860,This is item number 1079 in category E,false,3.7906802144474208
1080,item_80,C,0.3493605959693724,790,This is item number 1080 in category A,true,2.4029473476630074
1081,item_81,C,90.26825293033116,79,This is item number 1081 in category E,true,2.447552530548722
1082,item_82,A,56.56822777781103,734,This is item number 1082 in category B,false,3.376342993485551
1083,item_83,E,40.28282393310981,556,This is item number 1083 in category C,true,1.920269151265234
1084,item_84,D,27.07267881070823,800,This is item number 1084 in category B,true,3.5311841672994424
1085,item_85,C,79.20489094673948,589,This is item number 1085 in category C,false,3.579110605365706
1086,item_86,D,11.688990996149107,372,This is item number 1086 in category E,true,4.49662058877162
1087,item_87,C,59.01560891613313,954,This is item number 1087 in category D,false,3.5404369197249563
1088,item_88,C,50.7939802779477,494,This is item number 1088 in category C,false,2.564788666025749
1089,item_89,E,22.016811966723203,276,This is item number 1089 in category A,false,2.428585219906581
1090,item_90,D,34.523901011222634,634,This is item number 1090 in category B,true,3.434730158461378
1091,item_91,E,3.041823842391156,788,This is item number 1091 in category A,false,3.1079994781732556
1092,item_92,A,17.569671024856415,181,This is item number 1092 in category B,false,3.382332247879803
1093,item_93,B,73.7960058057404,96,This is item number 1093 in category D,true,3.4475903224715174
1094,item_94,C,6.459792181511526,345,This is item number 1094 in category D,false,2.555974982393416
1095,item_95,B,13.17989359691688,829,This is item number 1095 in category B,true,3.557358239915051
1096,item_96,B,63.542082700214245,153,This is item number 1096 in category C,true,3.61132642064824
1097,item_97,C,33.21403426932097,908,This is item number 1097 in category A,false,2.0754443213697713
1098,item_98,A,17.273431367151282,731,This is item number 1098 in category C,true,3.021621408119937
1099,item_99,A,60.77855664187193,854,This is item number 1099 in category A,true,2.057190519043199
1100,item_100,C,84.84443340603767,983,This is item number 1100 in category B,true,3.8213582063557663
1101,item_101,D,63.44575279714771,299,This is item number 1101 in category B,false,3.2481727209800333
1102,item_102,D,91.74688429128946,882,This is item number 1102 in category D,true,4.539480995371627
1103,item_103,A,49.168497831642334,189,This is item number 1103 in category C,false,2.252165809265519
1104,item_104,E,10.093665669837758,829,This is item number 1104 in category A,true,2.3584820752585998
1105,item_105,E,66.69302901368005,313,This is item number 1105 in category A,false,4.309070743257024
1106,item_106,A,9.485157653714339,838,This is item number 1106 in category B,true,1.704584625993654
1107,item_107,C,47.01126020003211,63,This is item number 1107 in category E,false,4.97744466248655
1108,item_108,C,85.94888380997247,730,This is item number 1108 in category B,true,2.927153507104309
1109,item_109,C,97.63641909560408,86,This is item number 1109 in category D,false,2.277332403742331
1110,item_110,A,91.68531479969519,587,This is item number 1110 in category B,false,3.088866511228108
1111,item_111,D,64.90808266259658,424,This is item number 1111 in category E,true,4.323139676513171
1112,item_112,A,72.78152546303274,855,This is item number 1112 in category B,true,1.170354157772834
1113,item_113,D,18.56309918706107,803,This is item number 1113 in category C,false,1.0858719189417054
1114,item_114,E,73.63614788923505,552,This is item number 1114 in category E,false,2.4429509293515648
1115,item_115,D,51.53904900569346,628,This is item number 1115 in category E,true,3.668638193231309
1116,item_116,D,50.596443628261056,372,This is item number 1116 in category D,true,3.301692107822604
1117,item_117,D,53.93477405624083,296,This is item number 1117 in category A,true,2.056143993461755
1118,item_118,E,57.606399081705376,202,This is item number 1118 in category D,false,3.533393655754938
1119,item_119,A,79.17398533223529,975,This is item number 1119 in category C,false,2.8039446182478533
1120,item_120,E,44.08973149506059,509,This is item number 1120 in category B,true,4.640176349551816
1121,item_121,D,81.12223038086734,485,This is item number 1121 in category D,false,1.4274196619392798
1122,item_122,C,15.455320752225498,704,This is item number 1122 in category D,true,2.077659129936028
1123,item_123,E,86.39162376407083,89,This is item number 1123 in category C,true,4.20699145845971
1124,item_124,C,18.864873992927457,668,This is item number 1124 in category A,true,1.9933046509060839
1125,item_125,A,53.23659516905146,13,This is item number 1125 in category C,false,2.012919157951738
1126,item_126,C,27.547492746980183,340,This is item number 1126 in category B,false,1.8032671064300998
1127,item_127,B,82.66991927985565,95,This is item number 1127 in category D,false,2.1364609260226857
1128,item_128,D,98.45777732485429,388,This is item number 1128 in category B,true,4.671857111942526
1129,item_129,A,99.89451339165495,469,This is item number 1129 in category A,false,4.32993425998661
1130,item_130,D,63.86114404938665,661,This is item number 1130 in category E,true,1.6818638744326946
1131,item_131,D,18.61500136964591,31,This is item number 1131 in category C,false,1.4029438375443952
1132,item_132,E,33.62862336318098,858,This is item number 1132 in category E,false,1.2686950604074703
1133,item_133,E,91.34951296314198,391,This is item number 1133 in category A,true,3.551832814285552
1134,item_134,E,23.94213570948207,969,This is item number 1134 in category D,false,4.001620723033519
1135,item_135,A,82.03656846310174,113,This is item number 1135 in category A,false,2.867392879887587
1136,item_136,B,66.71538982617713,726,This is item number 1136 in category B,false,4.651349930934138
1137,item_137,A,74.71653526036151,658,This is item number 1137 in category B,false,4.34982182107416
1138,item_138,B,24.863923868679294,808,This is item number 1138 in category E,true,4.947387156947324
1139,item_139,C,62.86687663649939,140,This is item number 1139 in category D,false,2.0913214511979525
1140,item_140,B,11.924580496886305,924,This is item number 1140 in category D,true,4.906718216083693
1141,item_141,D,71.0924042500471,937,This is item number 1141 in category B,true,2.218478147185115
1142,item_142,B,92.81546927508121,129,This is item number 1142 in category D,true,2.356774821391916
1143,item_143,D,21.35618073365929,993,This is item number 1143 in category D,true,2.138474493958486
1144,item_144,E,76.89773394725712,750,This is item number 1144 in category B,false,3.502324086315434
1145,item_145,B,66.62578485905738,948,This is item number 1145 in category B,true,3.026392403861254
1146,item_146,E,19.49786063862644,996,This is item number 1146 in category E,true,3.778092109032051
1147,item_147,B,14.324971257638474,191,This is item number 1147 in category D,false,2.4488254301349173
1148,item_148,A,8.519798575368165,80,This is item number 1148 in category C,false,2.0352103887182356
1149,item_149,C,70.69225291708862,393,This is item number 1149 in category D,false,2.5344273964764077
1150,item_150,B,36.18788706128802,998,This is item number 1150 in category D,true,1.2799739132871584
1151,item_151,E,48.62429381940695,385,This is item number 1151 in category C,false,2.239422463993311
1152,item_152,D,14.988281538899528,212,This is item number 1152 in category B,false,1.3358478571973595
1153,item_153,D,63.74908783117893,440,This is item number 1153 in category C,true,2.6641119050076187
1154,item_154,B,10.737117323842703,818,This is item number 1154 in category A,false,3.8500471123702553
1155,item_155,D,23.6584382384609,146,This is item number 1155 in category D,true,3.5781468982361733
1156,item_156,A,74.1711943362909,153,This is item number 1156 in category D,false,3.082284836522862
1157,item_157,C,24.801100581493106,31,This is item number 1157 in category E,false,2.1444884994384235
1158,item_158,A,34.09103395239042,990,This is item number 1158 in category E,false,2.3389936244495537
1159,item_159,B,9.965153526419412,184,This is item number 1159 in category C,true,1.191211788996764
1160,item_160,E,0.9630482204012192,521,This is item number 1160 in category C,false,3.115098596962234
1161,item_161,E,15.249527895670568,295,This is item number 1161 in category D,false,4.73578466476877
1162,item_162,E,36.702204966157325,730,This is item number 1162 in category A,false,3.9443647185148993
1163,item_163,C,29.46558075970358,590,This is item number 1163 in category B,true,3.294539600255626
1164,item_164,C,9.033813845359685,209,This is item number 1164 in category D,false,3.631443738782308
1165,item_165,B,83.91059003148249,490,This is item number 1165 in category C,false,1.0228353849377223
1166,item_166,D,10.590591689637662,894,This is item number 1166 in category E,false,2.342364957761139
1167,item_167,D,71.59230485929672,815,This is item number 1167 in category E,false,2.0458679650074347
1168,item_168,B,7.987226737926012,238,This is item number 1168 in category B,true,4.84514914364814
1169,item_169,B,13.74081285843114,976,This is item number 1169 in category E,true,4.793450413280819
1170,item_170,B,18.206328338620605,402,This is item number 1170 in category A,true,2.971396787555716
1171,item_171,C,14.612754543247942,621,This is item number 1171 in category E,true,3.8989047058810224
1172,item_172,E,89.9326633370322,542,This is item number 1172 in category D,true,3.5585938487719058
1173,item_173,E,40.396618171907484,198,This is item number 1173 in category E,true,3.3670183857115457
1174,item_174,E,41.95711230172299,771,This is item number 1174 in category B,false,4.050910115492951
1175,item_175,A,1.1542666006897573,616,This is item number 1175 in category B,true,1.4691880847264756
1176,item_176,E,20.894650705388706,638,This is item number 1176 in category B,true,4.971920394347331
1177,item_177,E,15.862755151618424,498,This is item number 1177 in category A,false,4.545728675353558
1178,item_178,E,15.947128861471715,271,This is item number 1178 in category B,true,1.857632954172547
1179,item_179,E,76.27746325781038,105,This is item number 1179 in category B,false,2.8203107770372178
1180,item_180,D,95.44680045499415,385,This is item number 1180 in category B,false,2.0002479932240402
1181,item_181,B,4.147936723077461,174,This is item number 1181 in category C,false,2.8042146481017935
1182,item_182,C,37.893738951388436,561,This is item number 1182 in category C,false,3.98448581243216
1183,item_183,A,76.52863008477087,364,This is item number 1183 in category C,true,2.2229521442930125
1184,item_184,D,66.65461266984728,589,This is item number 1184 in category D,true,3.979737210678111
1185,item_185,D,79.82565765463929,66,This is item number 1185 in category E,true,3.8093032946113863
1186,item_186,B,9.269489199312408,113,This is item number 1186 in category D,true,4.63923331574183
1187,item_187,D,8.015867616483163,22,This is item number 1187 in category A,true,3.903933220772201
1188,item_188,C,86.12556726610931,855,This is item number 1188 in category C,false,4.925857099221875
1189,item_189,E,72.83422295737574,213,This is item number 1189 in category C,true,3.3347399921905927
1190,item_190,C,28.930214964831848,204,This is item number 1190 in category C,false,3.6395655914428318
1191,item_191,D,49.74579008188501,911,This is item number 1191 in category E,false,3.884243895386593
1192,item_192,B,20.468005165483493,207,This is item number 1192 in category B,false,3.4481689335012415
1193,item_193,E,33.6562057122683,140,This is item number 1193 in category A,false,2.5079459158855366
1194,item_194,D,14.606332525431498,937,This is item number 1194 in category B,false,2.2086902137333526
1195,item_195,B,94.17821543223383,792,This is item number 1195 in category D,false,3.59674808291041
1196,item_196,D,18.171883190324024,143,This is item number 1196 in category D,true,1.1844687323015854
1197,item_197,B,70.7818674720316,262,This is item number 1197 in category D,true,2.1310148301069183
1198,item_198,C,79.10899679482242,501,This is item number 1198 in category D,false,2.828403601008857
1199,item_199,A,39.000126414252215,325,This is item number 1199 in category C,true,1.3962348336324273
1200,item_200,B,72.10738075616045,960,This is item number 1200 in category B,true,2.6710753423562537
1201,item_201,E,15.559216564148526,158,This is item number 1201 in category D,true,1.1509817594302487
1202,item_202,E,38.05570963005703,74,This is item number 1202 in category A,false,4.155149058754827
1203,item_203,B,23.12010231683612,754,This is item number 1203 in category D,false,2.8986351247654576
1204,item_204,D,80.74573820606398,485,This is item number 1204 in category C,true,2.3701051562065487
1205,item_205,B,45.824360782592336,655,This is item number 1205 in category E,false,2.216331042899611
1206,item_206,C,34.38561792969473,809,This is item number 1206 in category B,false,4.368755894033828
1207,item_207,A,61.08236579204623,677,This is item number 1207 in category A,false,1.2628181579245252
1208,item_208,C,79.77333804125742,624,This is item number 1208 in category A,true,1.1167625995260662
1209,item_209,E,48.27612682733589,32,This is item number 1209 in category E,false,4.221321012669343
1210,item_210,A,68.56273833340984,542,This is item number 1210 in category A,true,4.475073551427588
1211,item_211,A,92.56507635902929,123,This is item number 1211 in category D,true,4.670127772135336
1212,item_212,C,98.78589439448355,590,This is item number 1212 in category A,false,1.8269975975257333
1213,item_213,E,3.952983778989172,958,This is item number 1213 in category A,false,2.813109873966469
1214,item_214,C,70.35903641663747,679,This is item number 1214 in category E,true,1.1320995369051037
1215,item_215,A,78.09180087587555,511,This is item number 1215 in category C,false,1.0188938037231798
1216,item_216,B,90.93827933849978,309,This is item number 1216 in category D,false,1.23736696256669
1217,item_217,B,29.063672676803954,177,This is item number 1217 in category C,false,1.0523998336816196
1218,item_218,E,94.94046408723194,241,This is item number 1218 in category C,true,1.6522285797297784
1219,item_219,C,15.773874254859454,489,This is item number 1219 in category E,false,3.0918960630640226
1220,item_220,B,52.63189517759032,482,This is item number 1220 in category D,true,4.446664152468628
1221,item_221,B,22.788158642191515,234,This is item number 1221 in category E,true,3.3708566371588695
1222,item_222,B,85.72098321638373,413,This is item number 1222 in category D,false,4.649421027372298
1223,item_223,E,4.207832197925365,60,This is item number 1223 in category C,false,4.377156834273051
1224,item_224,D,87.72583270384845,475,This is item number 1224 in category D,true,4.973685536122674
1225,item_225,D,51.19642005147678,215,This is item number 1225 in category D,true,2.966501654343723
1226,item_226,E,8.662754483478475,616,This is item number 1226 in category C,true,4.851481161028136
1227,item_227,B,13.629337729753999,530,This is item number 1227 in category A,true,2.772484408001988
1228,item_228,B,48.20682255152651,376,This is item number 1228 in category E,false,3.6955228367765804
1229,item_229,E,57.954830468782646,882,This is item number 1229 in category E,false,3.334991561635378
1230,item_230,C,12.157941372316895,788,This is item number 1230 in category D,true,3.3507338362587626
1231,item_231,D,35.909576988333846,30,This is item number 1231 in category D,false,4.948216639337623
1232,item_232,E,96.29983061288146,631,This is item number 1232 in category B,false,1.795438122137245
1233,item_233,A,80.60453519343717,285,This is item number 1233 in category A,true,4.807496847830619
1234,item_234,A,62.123061756926134,547,This is item number 1234 in category E,false,2.8607223043541246
1235,item_235,C,5.416529662619407,350,This is item number 1235 in category A,false,1.0803472390764166
1236,item_236,C,83.5950428263763,130,This is item number 1236 in category A,false,1.1574919223013733
1237,item_237,D,14.840825987092376,860,This is item number 1237 in category C,true,3.8989445639087963
1238,item_238,C,75.38599486976719,49,This is item number 1238 in category D,true,3.460088400943709
1239,item_239,C,51.969788910520556,717,This is item number 1239 in category A,true,1.5684028741513725
1240,item_240,D,63.03458345733953,826,This is item number 1240 in category B,true,2.6686137567300863
1241,item_241,E,28.52780002674433,959,This is item number 1241 in category B,false,2.2634840556333105
1242,item_242,B,89.12270368362122,188,This is item number 1242 in category E,false,2.0047131166615197
1243,item_243,E,46.83528741060577,954,This is item number 1243 in category B,false,4.857120803072435
1244,item_244,D,66.84408809383254,530,This is item number 1244 in category B,true,4.472183450087693
1245,item_245,A,64.08475727378136,90,This is item number 1245 in category E,true,1.4957723265573337
1246,item_246,C,45.23734594888169,337,This is item number 1246 in category E,true,2.1852629852488143
1247,item_247,B,40.64349707125719,757,This is item number 1247 in category E,false,3.5180077289398493
1248,item_248,A,26.387257824302633,803,This is item number 1248 in category A,true,1.712706022860977
1249,item_249,D,6.925509138701802,428,This is item number 1249 in category B,true,1.39549614326477
1250,item_250,E,27.613618448416755,995,This is item number 1250 in category E,false,4.64436416378487
1251,item_251,C,43.76808626247748,248,This is item number 1251 in category D,true,3.0664324469703965
1252,item_252,C,84.6084438697021,200,This is item number 1252 in category D,false,4.9948020255885055
1253,item_253,B,28.650823346779852,803,This is item number 1253 in category A,true,1.1002057110322134
1254,item_254,E,68.47350697344552,351,This is item number 1254 in category B,false,3.295494179086362
1255,item_255,B,16.818397922044547,615,This is item number 1255 in category A,true,1.8941465151593708
1256,item_256,D,16.26851568457156,400,This is item number 1256 in category C,false,1.4429707590697345
1257,item_257,D,98.54991651204176,191,This is item number 1257 in category B,false,3.0862500806518613
1258,item_258,E,2.1848210942797874,164,This is item number 1258 in category E,false,1.9232677013913988
1259,item_259,E,52.64131585525122,275,This is item number 1259 in category D,true,2.949611700041039
1260,item_260,E,43.49915845333343,655,This is item number 1260 in category A,true,3.8781002179461574
1261,item_261,A,84.35441841536336,789,This is item number 1261 in category D,true,2.1297475708839833
1262,item_262,B,61.18712060725241,342,This is item number 1262 in category E,false,3.877654990688285
1263,item_263,E,44.55578307919149,479,This is item number 1263 in category A,false,1.9737575530248601
1264,item_264,B,40.92963037136003,209,This is item number 1264 in category D,true,2.5568090041068765
1265,item_265,E,31.89135106493648,100,This is item number 1265 in category A,true,3.0875932717147814
1266,item_266,D,57.52958803663849,999,This is item number 1266 in category A,true,2.5326471429785333
1267,item_267,C,19.00420460624058,289,This is item number 1267 in category D,true,1.194911141900953
1268,item_268,E,19.221266614230125,900,This is item number 1268 in category D,true,3.783834097955993
1269,item_269,C,34.67878700046392,734,This is item number 1269 in category E,true,3.5415738373358048
1270,item_270,C,61.323061847287654,414,This is item number 1270 in category A,true,3.3850323590448923
1271,item_271,D,84.08541906104354,691,This is item number 1271 in category B,false,4.02373313242152
1272,item_272,C,86.8537087139233,913,This is item number 1272 in category D,true,4.400739396294332
1273,item_273,C,20.268010062092902,689,This is item number 1273 in category D,false,4.867477327561035
1274,item_274,A,70.47054551545371,986,This is item number 1274 in category B,true,2.382965254621773
1275,item_275,D,77.86212768580458,740,This is item number 1275 in category E,false,4.9407044458124005
1276,item_276,E,85.33889331941418,36,This is item number 1276 in category C,false,1.8337516287793894
1277,item_277,D,71.01115726313968,421,This is item number 1277 in category E,true,2.271636868332207
1278,item_278,E,23.616323263670434,967,This is item number 1278 in category A,false,1.1005041234036161
1279,item_279,D,19.607986788727604,953,This is item number 1279 in category A,true,1.0067763384652495
1280,item_280,B,81.37719907352444,15,This is item number 1280 in category D,false,4.754311839608315
1281,item_281,A,26.728384605756382,514,This is item number 1281 in category E,true,1.5151907349924687
1282,item_282,C,72.22703695762969,467,This is item number 1282 in category C,false,1.2538573967755413
1283,item_283,E,63.133720859836004,656,This is item number 1283 in category D,true,1.8783698607190566
1284,item_284,D,62.76851948185937,383,This is item number 1284 in category C,true,3.552302247998333
1285,item_285,C,66.50071958802191,377,This is item number 1285 in category A,true,3.96232103087344
1286,item_286,D,48.52154535475947,709,This is item number 1286 in category A,false,3.7299590739556505
1287,item_287,A,22.572008669912602,338,This is item number 1287 in category E,false,1.3445688481985472
1288,item_288,D,85.22402692924584,770,This is item number 1288 in category D,true,4.666251639279553
1289,item_289,B,15.796021939816251,847,This is item number 1289 in category A,true,2.9455955602293855
1290,item_290,A,1.9320797542611956,939,This is item number 1290 in category C,false,2.049548554755926
1291,item_291,A,7.663572190637947,643,This is item number 1291 in category B,true,3.599436557072259
1292,item_292,A,97.27853800874705,927,This is item number 1292 in category D,true,1.0028327820655734
1293,item_293,E,82.04803651718746,593,This is item number 1293 in category B,false,2.4827676779271437
1294,item_294,A,14.839406119897047,607,This is item number 1294 in category E,true,4.003349737834123
1295,item_295,B,33.045766478164275,939,This is item number 1295 in category C,false,4.3957094246202
1296,item_296,A,27.00342838448082,788,This is item number 1296 in category B,true,4.566761210782973
1297,item_297,A,11.818480626102367,94,This is item number 1297 in category E,false,4.866687970195373
1298,item_298,E,89.92158452357391,346,This is item number 1298 in category B,false,4.426258186381592
1299,item_299,A,10.307096835421559,429,This is item number 1299 in category E,true,4.049468686387345
1300,item_300,C,15.790496178108771,200,This is item number 1300 in category A,false,4.0993727052156
1301,item_301,A,74.5177842444864,599,This is item number 1301 in category B,true,1.6441140469427356
1302,item_302,D,6.652829362195711,551,This is item number 1302 in category E,false,3.0476066468827545
1303,item_303,B,13.021183414486416,639,This is item number 1303 in category A,false,1.7452036119161436
1304,item_304,B,18.3329185432926,183,This is item number 1304 in category B,true,3.133114071250035
1305,item_305,D,55.79097533358689,38,This is item number 1305 in category A,true,4.519607211366874
1306,item_306,C,35.44623170982098,699,This is item number 1306 in category B,false,3.2146313737139836
1307,item_307,E,28.97624463632724,615,This is item number 1307 in category E,false,3.280108561186705
1308,item_308,D,89.79018329307331,80,This is item number 1308 in category E,false,3.788969769410966
1309,item_309,E,87.5194696107562,508,This is item number 1309 in category E,true,4.476723785379097
1310,item_310,A,9.12551554904385,136,This is item number 1310 in category A,false,2.5884540867945858
1311,item_311,C,79.27236007326634,770,This is item number 1311 in category C,true,3.251731941214956
1312,item_312,C,19.30289171241618,448,This is item number 1312 in category C,false,3.278809059327993
1313,item_313,B,17.45340449174815,553,This is item number 1313 in category E,false,1.3061118076269898
